age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,uses_focus_apps,has_digital_wellbeing_enabled,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
49,Female,Unemployed,0.440550941,Twitter,74,4.804525305,805.67,739.59,500.0,5.050995869,1.58373002,False,False,1604.3579766536966,0.072068732,737.13
30,Female,Finance,2.691669856,Telegram,58,7.626470456,533.86,361.76,600.0,8.547653149,1.27936338,False,False,2300.0,2.484484051,394.83
37,Male,Unemployed,0.632808632,Instagram,65,3.07744319,550.34,463.55,1000.0,6.160220435,1.177002036,False,False,1200.0,8.251173558,460.11
43,Male,Education,3.39141781117192,Instagram,49,9.457139719,303.41,258.58,300.0,8.41407775,2.066178445,False,False,1300.0,11.516469934053918,344.73
29,Female,Student,2.05869721,Instagram,60,6.652337187,222.17,151.09,700.0,5.080390286,0.440037081,False,False,1900.0,7.023711487,305.66
35,Female,Health,2.80152591,Facebook,76,10.71823506,518.78,408.57,100.0,6.521137281,2.228401252,False,True,1600.0,11.516469934053918,292.55
32,Female,Health,1.904014248,Facebook,56,7.810136235,659.52,588.68,600.0,9.558281215,1.11923332,True,False,100.0,17.20304796,583.8
19,Male,Student,5.545421502,Instagram,50,9.019138379,758.26,659.9,600.0,9.917214568,1.179314585,False,False,1700.0,16.27207171,931.08
38,Male,IT,3.123283668,TikTok,59,4.886814205,391.06,396.51,600.0,7.538560393,1.718925876,True,False,2900.0,12.36992063,336.19
50,Female,Unemployed,6.360809835,Instagram,56,6.55483592,772.77,626.53,1000.0,4.669752201,0.078184846,False,False,900.0,11.24374841,684.66
38,Female,Unemployed,6.790361903,Telegram,56,8.457156126,655.71,545.12,100.0,8.833517026,1.823824074,True,False,1100.0,17.5496767,642.96
51,Female,Student,3.660598065,TikTok,62,10.36847066,661.8,552.62,700.0,7.612886035,0.916044736,False,True,600.0,5.575002154,612.69
65,Male,Education,2.327039732,Facebook,52,5.545493553,225.39,187.08,800.0,7.68413218,1.701207409,False,False,2100.0,6.696964686,185.18
55,Male,Unemployed,1.749489327,Telegram,68,7.589023262,444.27,377.19,400.0,6.245508309,1.368220227,False,True,100.0,10.54797524,431.35
21,Female,Health,3.056404165,Facebook,59,7.717503109,207.27,176.61,300.0,6.951900337,1.1021931292763854,False,False,800.0,2.020849138,68.61
43,Male,Unemployed,4.358529508,TikTok,55,8.311264672,567.41,545.59,800.0,10.0,1.178487807,False,False,1200.0,11.516469934053918,610.84
61,Male,Health,2.407328224,Telegram,72,6.284000121,808.32,747.18,300.0,9.302660075,1.326075013,False,True,1800.0,21.39532248,833.68
45,Female,IT,1.005233602,Facebook,64,3.80304312,721.24,693.38,900.0,7.736018088,0.255840397,True,False,100.0,6.410533937,794.62
34,Male,Finance,3.399691416,TikTok,71,7.567261563,612.86,638.53,100.0,6.5594787,1.711735157,False,True,800.0,11.516469934053918,631.16
53,Male,Education,4.626513568,Facebook,67,9.524695984,339.4,290.52,800.0,6.800146454,1.060548619,True,False,900.0,22.50821398,460.1
23,Female,Education,3.024932053,Twitter,69,6.285776707,381.25,318.76,1000.0,7.505232692,0.427144721,False,False,700.0,14.55021162,314.14
36,Male,Health,4.561562671,Twitter,54,9.761025514,386.22,362.45,700.0,7.255243333,0.429515791,False,False,3100.0,11.516469934053918,327.63
18,Female,Unemployed,3.765859306,Instagram,62,4.796531985,819.52,848.02,200.0,6.234019597,1.610161977,False,False,1800.0,7.014038452,720.51
57,Male,Unemployed,1.948021805,Telegram,63,5.60108631,637.06,560.32,1000.0,5.927118935,1.1021931292763854,False,False,600.0,9.005926678,524.28
61,Female,Education,1.024921856,Instagram,81,3.564207867,378.61,311.55,900.0,7.854084712,0.714152204,True,False,1600.0,5.83665033,295.36
62,Male,Finance,1.393099571,Telegram,74,7.864617894,587.16,478.93,1000.0,5.998627855,0.841189059,False,False,2900.0,11.76431313,413.63
34,Female,Finance,1.968448967,Facebook,50,3.846483113,458.4,375.71,600.0,8.235922617,0.532328702,False,False,700.0,11.516469934053918,177.57
25,Male,Unemployed,3.911507206,TikTok,63,6.402057513,421.05,359.03,600.0,5.928781906,1.1021931292763854,False,False,1100.0,11.516469934053918,326.43
19,Female,Student,3.39141781117192,Telegram,54,7.112286244,369.34,379.8,100.0,7.702888159,0.910185851,True,False,2700.0,8.843027795,429.2
57,Female,IT,4.425259047,Telegram,61,9.932479246,286.97,179.04,200.0,5.721921483,1.560875419,True,False,500.0,16.23088174,219.96
43,Female,Student,2.72235461,Telegram,77,5.370175734,870.38,792.74,300.0,6.25131835,1.742303254,True,True,1700.0,11.516469934053918,803.93
39,Male,Student,1.358337302,Instagram,63,5.95940726,737.95,643.17,600.0,6.18400177,1.149102764,True,True,2300.0,11.516469934053918,690.57
23,Male,Education,6.021133649,Twitter,51,8.376132811,814.11,695.3,600.0,9.224664026,0.731751963,False,False,600.0,5.461163048,651.8
63,Male,Education,3.324823845,TikTok,59,5.62605839,269.8,237.89,900.0,8.49809346,0.242192309,False,False,2000.0,2.168402687,220.4
41,Female,Finance,2.726152058,Telegram,78,3.655986315,405.58,301.45,300.0,5.035240961,1.037357287,False,False,2000.0,6.970797581,243.61
18,Male,Unemployed,4.627831498,TikTok,63,8.082302496,223.16,241.1,1000.0,3.0,1.145200587,False,False,200.0,11.13325243,261.52
58,Female,Finance,2.161746364,TikTok,51,5.918747891,582.2,561.84,900.0,7.522299343,1.1021931292763854,False,True,1200.0,8.343244849,658.16
23,Female,Finance,3.999560948,Instagram,57,6.211541478,518.74,411.29,900.0,6.107032043,1.689008662,False,False,2500.0,17.37415988,544.61
57,Male,Unemployed,0.854453105,Twitter,72,9.032706771,733.32,747.46,700.0,6.341186651,1.688415484,True,False,2000.0,18.29066322,681.8
64,Male,IT,2.137105232,Instagram,66,8.069309546,266.59,219.04,600.0,4.36410615,0.338241576,False,True,1300.0,13.94559439,305.27
52,Male,Student,2.120563505,Facebook,62,5.589013477,420.91,365.22,100.0,6.457891425,1.1021931292763854,False,True,1900.0,11.516469934053918,275.2
34,Male,Health,5.207504014,Instagram,40,9.537639143,546.76,421.25,400.0,6.59198143,1.128026037,False,False,1100.0,14.34325891,401.82
36,Female,Health,3.560259966,TikTok,61,5.967346756,756.99,700.86,1000.0,5.011101474,1.918450198,False,False,3100.0,11.516469934053918,692.73
64,Male,Education,4.103509677,Twitter,64,11.01129177,256.74,294.02,1000.0,5.704941889,1.197085971,True,True,2500.0,11.516469934053918,231.69
49,Male,Finance,4.67431551,TikTok,46,5.909552825,738.91,663.33,700.0,8.150266543,1.1021931292763854,True,False,1604.3579766536966,11.1942252,712.1
57,Male,Education,2.560821126,Instagram,65,8.175159127,709.42,652.25,800.0,5.741904308,1.539328572,False,True,1000.0,11.516469934053918,684.26
24,Female,Finance,3.39141781117192,Twitter,65,6.815758666,295.5,308.57,300.0,7.75504678,1.1021931292763854,False,False,300.0,1.343464777,291.39
35,Male,IT,7.467595272,Instagram,69,8.686933833,621.46,515.87,100.0,6.145497071,0.707277051,False,True,800.0,19.14800865,374.02
55,Other,IT,3.150926092,Twitter,62,6.360396218,256.07,153.44,100.0,8.709357327,1.1021931292763854,True,False,3100.0,10.37730336,210.19
59,Male,Student,5.072344293,Twitter,57,8.54292425,457.56,417.64,300.0,6.04173973,1.1021931292763854,False,False,1100.0,4.573146172,508.44
45,Male,IT,1.315287564,Telegram,55,8.312877205,666.28,683.4,500.0,6.06122567,1.92419164,False,True,2200.0,11.516469934053918,604.61
26,Female,Health,3.94318982,Twitter,58,2.720453922,653.01,623.33,700.0,6.431457429,0.377244642,False,True,1800.0,4.534479177,623.09
53,Male,Education,3.882711478,Instagram,68,9.954129463,740.71,674.74,400.0,8.349031833,1.236901695,False,True,2400.0,23.22171148,515.7
51,Male,Health,0.283559082,Facebook,71,4.816444332,258.92,203.73,800.0,5.69417897,1.181857409,False,False,100.0,9.991603242,305.07
45,Female,Unemployed,4.72000049,Telegram,70,7.19076396,218.06,262.7,100.0,6.08750249,1.1021931292763854,True,True,1900.0,5.793240271,337.97
50,Male,IT,2.661550099,Facebook,60,6.13035845,446.57,424.08,100.0,7.581153879,1.208450269,True,True,1800.0,9.986777656,430.5
19,Male,Student,1.201190325,Facebook,70,2.769986499,373.14,310.68,300.0,6.453742134,0.873822994,False,False,2800.0,5.666623065,336.59
53,Male,Finance,3.39141781117192,Telegram,62,7.25944279,627.69,578.96,200.0,4.690252391,1.1021931292763854,False,True,1600.0,3.675055157,664.23
41,Male,Unemployed,4.034387437,Telegram,57,9.636891849,750.01,650.76,800.0,6.155893926,1.430436206,False,False,1900.0,14.2979091,679.35
52,Female,Finance,6.386988261,Telegram,59,4.987219235,412.71,362.83,200.0,5.185766514,1.1021931292763854,False,False,1000.0,13.75937214,384.79
43,Male,Student,4.705834928,Telegram,63,7.081948374,617.73,552.93,900.0,7.369796477,0.377019378,False,False,1400.0,21.70205378,480.32
32,Male,Health,2.075377419,Twitter,63,5.719826386,640.31,705.44,900.0,8.309028996,0.633233845,False,False,1500.0,14.72707139,755.19
27,Female,IT,0.77610561,Telegram,59,5.247608902,813.33,836.19,100.0,6.655737754,1.43763851,False,True,2500.0,12.79780463,633.05
32,Male,Unemployed,5.216975706,Facebook,68,8.085101608,219.67,219.55,500.0,7.246899591,2.974323856,False,False,2800.0,11.516469934053918,115.08
52,Male,Finance,2.778924271,Instagram,53,4.32116449,227.43,258.44,100.0,7.231276541,1.016244175,False,True,200.0,10.31018358,263.24
41,Female,Finance,0.155092649,Facebook,62,6.166288049,752.95,668.85,600.0,8.200641308,1.360099936,False,False,100.0,11.516469934053918,531.05
50,Female,Student,4.463381431,Telegram,65,5.726435952,302.17,222.82,500.0,6.241678112,0.8880467,True,True,2600.0,13.35348754,132.44
50,Male,Health,0.426260819,Telegram,60,8.481096926,742.75,683.73,400.0,6.695538232,0.60126767,True,False,1700.0,11.516469934053918,658.48
47,Male,Student,4.979821656,Instagram,57,9.227458533,224.01,270.62,100.0,8.179191441,1.1021931292763854,False,False,3000.0,8.193461971,385.26
63,Female,Health,2.593294187,Telegram,66,7.892543017,255.8,216.63,500.0,6.107872921,1.609377375,False,False,100.0,11.07184975,220.41
55,Female,Health,3.49741378,Twitter,66,5.29493349,351.88,324.54,200.0,8.293739678,1.183640962,False,True,900.0,13.81072693,399.31
63,Female,Finance,3.202050776,Telegram,54,9.80110075,503.16,355.86,200.0,6.490203373,0.339719371,False,True,900.0,2.065247257,441.98
59,Female,IT,1.801181236,Twitter,54,7.541261316,281.52,277.08,300.0,4.479753259,0.277241255,True,False,600.0,15.41915442,102.46
34,Male,Student,1.880007751,Twitter,74,5.826592859,385.2,469.07,1000.0,8.991750584,1.1021931292763854,False,False,3000.0,5.178853752,359.28
30,Female,Unemployed,0.053133324,TikTok,54,7.147144861,568.41,529.49,400.0,5.986789222,1.808343541,True,True,1800.0,7.100745371,400.84
65,Female,Unemployed,3.015558086,TikTok,52,7.934222492,228.97,239.1,500.0,7.812689745,1.408348729,True,True,400.0,2.922210963,255.21
36,Male,Unemployed,3.185184856,Twitter,64,7.525401448,607.27,494.17,1000.0,8.193832897,1.1021931292763854,False,False,2000.0,4.506696609,749.18
59,Male,IT,2.287500933,Telegram,51,6.10435057,806.89,726.36,100.0,9.629103298,2.119679708,False,True,2500.0,14.61803905,727.9
30,Female,IT,3.582078237,TikTok,63,9.331515156,655.06,615.5,1000.0,7.044765696,0.774795938,False,True,500.0,11.516469934053918,529.67
48,Male,IT,3.128844748,Telegram,70,5.076978398,376.01,317.08,100.0,5.774021179,0.409241059,False,False,1400.0,11.516469934053918,324.62
22,Male,Unemployed,3.53486809,Facebook,52,4.350681775,215.78,208.17,500.0,5.999563239,1.429526182,True,False,2500.0,11.516469934053918,230.65
55,Female,Finance,2.934180009,Facebook,74,7.960713959,735.26,610.45,1000.0,6.570335259,1.835718716,False,False,1604.3579766536966,6.114199669,711.98
56,Male,Health,2.315032657,Twitter,54,11.29194599,764.15,683.54,800.0,5.280645808,1.1021931292763854,False,False,1100.0,9.150859495,756.68
38,Female,Finance,2.767316669,Instagram,56,5.251552024,393.58,360.87,200.0,5.483598097,1.004866167,False,False,1700.0,13.88425894,384.42
56,Male,Education,4.914058805,Telegram,54,8.434679196,497.2,470.52,500.0,5.906783921,1.057235522,False,True,1500.0,5.379384683,380.38
26,Male,Health,5.175418411,Instagram,65,4.607350352,537.85,564.9,400.0,7.736566196,0.690888998,False,False,300.0,8.712733726,524.12
48,Male,Unemployed,2.133295303,Twitter,66,5.094006886,206.28,130.38,500.0,6.621337453,0.128642568,True,False,2900.0,12.07876149,198.09
54,Other,Finance,1.737074865,Twitter,52,4.21170202,887.44,762.99,200.0,7.334593737,1.224512817,True,True,1700.0,3.288212038,735.04
65,Female,IT,0.389359199,TikTok,60,6.665083137,607.01,661.56,400.0,4.372087476,2.427219321,True,True,1600.0,10.78391747,707.99
27,Female,Unemployed,4.611962797,TikTok,71,7.397246021,292.81,296.73,200.0,6.253257308,1.043115757,False,False,2500.0,14.10646805,294.02
27,Female,Education,0.550373964,Instagram,48,6.845665934,307.18,251.83,300.0,4.405496736,1.1021931292763854,True,True,200.0,14.89866862,232.24
45,Male,Education,4.338547744,Facebook,59,6.275107837,408.1,285.56,400.0,6.704348887,1.422626021,True,True,1200.0,24.15663369,172.63
35,Female,IT,4.75951607,Facebook,55,6.655816433,653.63,588.95,800.0,7.492939635,0.785782542,False,False,900.0,0.950846108,627.66
27,Male,Finance,4.743153548,Twitter,47,10.25358691,663.29,643.78,700.0,4.133330898,0.23015723,True,True,3100.0,11.516469934053918,649.74
29,Female,IT,2.802304699,Instagram,62,4.807064444,515.21,410.57,200.0,5.428830054,1.211589425,False,False,1900.0,10.34896999,704.33
62,Male,Student,2.591373739,Twitter,58,8.019007135,731.65,661.84,900.0,7.774372137,0.801248145,False,True,100.0,11.516469934053918,776.8
48,Female,Student,2.85393643,Facebook,65,7.989532678,414.2,412.38,400.0,6.957011854,1.825902224,False,True,2500.0,3.057589468,521.03
64,Male,Education,4.190402818,Twitter,54,4.658786488,202.79,194.44,600.0,7.211531005,0.074406501,True,False,2700.0,8.316878503,218.53
55,Male,IT,3.155635371,Twitter,58,4.627074256,701.23,673.04,900.0,5.662422944,1.1021931292763854,False,False,300.0,6.925657104,773.05
63,Female,Student,1.615983512,Twitter,61,7.516468764,268.45,69.92,500.0,6.713452653,1.436404954,False,False,3000.0,11.38257334,495.24413818722115
58,Female,IT,5.735338434,Facebook,63,6.874172717,659.42,606.22,800.0,5.248626995,0.262835152,True,True,1600.0,19.49697406,582.83
27,Female,Health,0.170126913,Facebook,61,5.292014524,453.21,437.6,300.0,5.245206796,1.263443682,True,False,1000.0,11.57182058,437.12
50,Male,Health,0.584086525,TikTok,56,11.73580031,585.49,471.62,200.0,8.773061004,1.10062827,False,False,2200.0,20.23220028,409.14
27,Male,Finance,3.30547747,Instagram,60,6.210848174,729.44,588.99,200.0,7.434665609,1.514337985,False,False,2300.0,10.12606959,482.25
19,Male,Unemployed,3.39141781117192,Instagram,69,6.70272177,703.64,647.94,500.0,5.145741297,1.411679965,False,False,1604.3579766536966,5.459123855,611.2
59,Female,Student,3.001702318,Telegram,70,4.245272802,806.38,700.2,400.0,8.597818691,1.1021931292763854,False,False,3000.0,7.375917547,710.04
23,Female,Education,2.452750898,Telegram,62,8.768086056,599.44,561.98,200.0,4.595528648,0.956859084,False,False,200.0,4.93702197,597.85
40,Female,Unemployed,3.481334012,Twitter,71,6.764826264,506.98,393.84,200.0,7.188329674,1.689412514,False,False,600.0,19.89250267,342.56
64,Female,Education,5.517980988,Telegram,54,5.417155623,893.11,785.45,100.0,7.102867046,1.1021931292763854,False,False,2300.0,11.516469934053918,897.57
63,Male,Student,5.059769945,TikTok,59,5.965172477,208.18,174.23,600.0,6.977991703,2.259248906,True,False,300.0,10.95796298,202.94
65,Male,Unemployed,2.230681693,Twitter,58,8.933722687,247.12,156.44,400.0,6.640686688,2.152910326,False,False,1800.0,14.89713394,308.32
51,Male,Education,0.684855959,Facebook,62,6.184432845,693.94,611.56,700.0,8.829591378,1.574477618,False,True,2900.0,11.516469934053918,705.39
20,Male,Student,3.303458697,Telegram,57,10.84021673,660.67,643.27,1000.0,5.059097759,1.869668478,True,False,1500.0,20.89016699,579.13
26,Female,Student,4.168600524,Twitter,61,5.011869017,485.43,428.27,900.0,3.595691305,2.067680003,False,False,1000.0,15.2717419,345.24
19,Female,Unemployed,1.460975143,Facebook,54,6.322251113,306.82,206.19,800.0,5.983751072,1.155507565,False,False,3000.0,6.615401209,248.73
41,Female,Finance,5.228410915,Twitter,59,6.39455203,225.6,219.54,500.0,4.094458216,1.199874942,False,True,2600.0,6.060331243,250.58
18,Male,Finance,4.707443316,Facebook,69,11.16531811,636.78,576.88,400.0,3.0,0.414397186,False,False,300.0,7.647261184,542.95
29,Male,Student,4.530294526,TikTok,63,10.41166126,379.87,343.0,800.0,5.91314849,1.093597709,True,False,1300.0,22.69391978,361.23
21,Male,Health,2.554376679,TikTok,48,5.835347611,361.97,310.09,500.0,8.289922152,0.39920076,False,False,1600.0,9.653258403,405.74
64,Male,Education,4.260001183,Twitter,58,7.276576021,485.58,401.14,600.0,9.882917207,0.924103613,True,False,1604.3579766536966,6.590733035,271.81
34,Female,Health,2.709061439,TikTok,62,7.043400079,375.78,281.8,1000.0,6.254078799,0.409179863,True,False,3100.0,3.535578443,455.08
36,Male,Student,4.158549683,Telegram,55,6.496907814,574.24,495.93,1000.0,3.0,1.093250412,False,True,2100.0,19.73887627,558.79
22,Male,IT,0.952451553,Instagram,64,5.908044524,342.87,275.8,700.0,7.180252882,0.765980175,False,False,1600.0,18.55169114,217.79
59,Male,Student,2.318899061,TikTok,60,7.753288991,627.68,524.62,600.0,7.53030672,0.678161055,True,False,1604.3579766536966,12.36737348,486.17
19,Male,Health,0.11799312,Telegram,56,6.175451436,607.06,479.64,100.0,5.511138808,1.12127181,True,True,2200.0,8.123569609,431.22
38,Male,Education,0.816704735,Twitter,57,4.303266807,460.78,455.19,400.0,7.093479811,0.556253161,False,False,3100.0,24.03814495,536.76
59,Other,Education,1.839108808,TikTok,62,3.700477643,556.14,430.28,900.0,5.278265039,1.072585398,True,True,2700.0,6.4513447,467.01
20,Male,Unemployed,0.079999982,Twitter,67,3.044298352,594.02,516.84,600.0,8.293516134,1.221145807,False,False,700.0,9.985674308,523.37
64,Female,Education,3.307584807,TikTok,69,9.176697938,792.06,776.69,400.0,3.663044596,1.575397063,False,True,2300.0,14.43253602,699.46
31,Female,Unemployed,3.39141781117192,TikTok,58,8.031990739,600.52,568.53,500.0,5.63210624,0.769933877,True,False,1800.0,6.162385326,554.05
54,Male,Finance,0.506499937,Instagram,63,4.727958301,345.17,338.75,800.0,5.654154519,1.1021931292763854,True,False,2200.0,18.01923776,346.59
52,Male,Unemployed,3.605052236,Twitter,68,6.338877698,623.09,548.73,600.0,6.3929799,0.391362047,False,True,2900.0,17.44683757,440.03
31,Male,Education,0.840428156,TikTok,61,10.43414249,509.9,461.8,800.0,8.558990479,0.327669562,False,True,100.0,14.17795456,481.47
59,Female,Student,1.360476175,Instagram,55,0.819592568,882.22,661.38,500.0,6.960237808,0.55978397,False,False,3000.0,11.78746763,662.8
36,Female,Finance,2.339568184,Instagram,74,6.72577872,873.69,860.58,900.0,3.964162176,0.816341368,False,False,1400.0,11.516469934053918,688.79
33,Female,Finance,4.008788972,Facebook,65,5.555293227,448.08,465.54,700.0,7.846337693,0.858117117,False,False,1100.0,11.44419541,279.85
33,Male,Student,5.81462838,TikTok,63,6.759368881,587.28,484.83,800.0,3.840319957,0.750769475,False,False,1600.0,10.34348541,449.94
18,Male,Student,5.246934794,Facebook,59,5.988286956,598.32,531.42,100.0,6.103780621,1.398641007,False,False,1100.0,16.73228701,735.25
42,Male,Education,5.231383686,Instagram,56,6.842226649,439.86,434.64,900.0,7.058601786,0.532865259,False,True,1900.0,17.42146814,387.58
61,Male,Student,2.673257996,Twitter,54,6.692671265,790.37,755.48,1000.0,6.538701362,1.613367449,True,False,400.0,20.23887248,854.73
